frame,video_time_s,r_state,r_reason,valid_candidates,target_id,track_state,event,reason,lost_frames,lock_active,selected_index,r_x,r_y,target_x,target_y,target_radius,dx_img,dy_img,distance_px,angle_rad,angle_deg,angle_error_deg
355,11.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,875.500000,635.500000,694.500000,698.500000,35.200001,-181.000000,63.000000,191.650724,-2.806642,-160.808715,0.322077
356,11.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,875.000000,637.000000,690.500000,698.500000,33.599998,-184.500000,61.500000,194.480076,-2.819842,-161.565051,0.220461
357,11.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,874.500000,637.000000,693.500000,696.500000,35.500000,-181.000000,59.500000,190.528869,-2.823991,-161.802792,0.386319
358,11.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,874.000000,637.000000,692.500000,693.500000,35.000000,-181.500000,56.500000,190.090768,-2.839806,-162.708908,0.436585
359,11.966667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,873.500000,637.000000,691.500000,693.500000,36.000000,-182.000000,56.500000,190.568229,-2.840586,-162.753590,0.599484
360,12.000000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,872.000000,638.000000,690.500000,696.500000,33.299999,-181.500000,58.500000,190.694782,-2.829792,-162.135140,1.022822
361,12.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,872.000000,639.000000,686.500000,693.500000,36.000000,-185.500000,54.500000,193.340373,-2.855833,-163.627183,1.496801
362,12.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,871.500000,639.000000,685.500000,689.500000,33.700001,-186.000000,50.500000,192.733624,-2.876478,-164.810064,0.588917
363,12.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,871.000000,641.500000,685.500000,693.500000,35.099998,-185.500000,52.000000,192.650590,-2.868284,-164.340570,1.299025
364,12.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.500000,643.000000,689.500000,689.500000,33.700001,-181.000000,46.500000,186.877634,-2.890125,-165.591953,0.941462
365,12.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.000000,645.000000,684.500000,694.500000,35.700001,-185.500000,49.500000,191.990885,-2.880823,-165.058971,1.219487
366,12.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,649.000000,682.500000,692.500000,33.799999,-185.500000,43.500000,190.532150,-2.911253,-166.802527,1.544846
367,12.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.500000,650.500000,681.500000,695.500000,35.200001,-186.000000,45.000000,191.366141,-2.904218,-166.399457,1.219719
368,12.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.500000,651.000000,680.500000,691.500000,33.299999,-186.000000,40.500000,190.358215,-2.927197,-167.716045,0.987826
369,12.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,652.500000,679.500000,694.500000,35.299999,-186.500000,42.000000,191.170735,-2.920087,-167.308652,1.131285
370,12.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,655.000000,685.500000,691.500000,35.400002,-182.500000,36.500000,186.114212,-2.944197,-168.690068,1.110038
371,12.366667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,657.000000,682.500000,692.500000,33.700001,-185.500000,35.500000,188.866355,-2.952504,-169.166034,0.239427
372,12.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,659.500000,681.500000,696.500000,35.200001,-186.500000,37.000000,190.134821,-2.945744,-168.778715,1.006942
373,12.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,661.000000,683.500000,696.500000,32.200001,-184.500000,35.500000,187.884273,-2.951504,-169.108714,0.113153
374,12.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.000000,661.500000,683.500000,692.500000,35.200001,-183.500000,31.000000,186.100107,-2.974235,-170.411141,1.040320
375,12.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,663.000000,677.500000,696.500000,33.599998,-188.500000,33.500000,191.453650,-2.965710,-169.922676,1.166701
376,12.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,663.500000,678.500000,693.500000,35.400002,-187.500000,30.000000,189.884834,-2.982937,-170.909723,0.775492
377,12.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,664.500000,682.500000,694.500000,32.900002,-183.500000,30.000000,185.936145,-2.979539,-170.714985,0.716490
378,12.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,667.000000,683.500000,693.500000,32.500000,-182.500000,26.500000,184.413937,-2.997395,-171.738082,0.787941
379,12.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.500000,669.500000,684.500000,691.500000,35.200001,-183.000000,22.000000,184.317661,-3.021948,-173.144881,0.856466
380,12.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.500000,671.500000,684.500000,695.500000,32.700001,-183.000000,24.000000,184.567061,-3.011189,-172.528441,1.509359
381,12.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.500000,673.500000,683.500000,692.500000,35.700001,-184.000000,19.000000,184.978377,-3.038696,-174.104483,1.286867
382,12.733333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,675.500000,685.500000,693.500000,35.400002,-182.500000,18.000000,183.385523,-3.043280,-174.367128,0.541277
383,12.766667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,677.500000,682.500000,697.500000,35.799999,-185.500000,20.000000,186.575052,-3.034191,-173.846328,1.108210
384,12.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.500000,678.500000,684.500000,697.500000,32.700001,-183.000000,19.000000,183.983695,-3.038138,-174.072496,0.082041
385,12.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,683.000000,685.500000,694.500000,35.200001,-182.500000,11.500000,182.861970,-3.078662,-176.394348,2.144909
386,12.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,685.000000,682.500000,699.500000,35.200001,-185.500000,14.500000,186.065849,-3.063584,-175.530443,1.898813
387,12.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,686.000000,681.500000,698.500000,35.500000,-186.500000,12.500000,186.918431,-3.074669,-176.165535,0.359711
388,12.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,689.000000,685.500000,697.500000,34.299999,-182.500000,8.500000,182.697838,-3.095051,-177.333357,0.748555
389,12.966667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,689.500000,686.500000,700.500000,32.500000,-181.500000,11.000000,181.833028,-3.081061,-176.531771,1.520274
390,13.000000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,869.500000,691.000000,685.500000,695.500000,33.000000,-184.000000,4.500000,184.055019,-3.117141,-178.599024,1.956674
391,13.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.000000,691.500000,690.500000,700.500000,34.599998,-179.500000,9.000000,179.725485,-3.091495,-177.129635,2.362637
392,13.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.000000,693.000000,686.500000,694.500000,32.700001,-183.500000,1.500000,183.506131,-3.133418,-179.531653,2.453824
393,13.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.000000,693.500000,686.500000,693.500000,32.900002,-183.500000,0.000000,183.500000,-3.141593,-180.000000,0.461376
394,13.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,695.000000,689.500000,693.500000,35.400002,-178.500000,-1.500000,178.506302,3.133189,179.518534,0.263707
395,13.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,695.500000,687.500000,691.500000,35.099998,-180.500000,-4.000000,180.544316,3.119436,178.730495,0.148349
396,13.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,867.000000,697.000000,684.500000,694.500000,35.000000,-182.500000,-2.500000,182.517122,3.127895,179.215175,1.183710
397,13.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,864.000000,697.000000,686.500000,689.500000,34.599998,-177.500000,-7.500000,177.658380,3.099364,177.580491,1.409139
398,13.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,862.500000,697.500000,681.500000,688.500000,32.200001,-181.000000,-9.000000,181.223619,3.091910,177.153383,0.362094
399,13.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,861.500000,697.500000,679.500000,688.500000,32.200001,-182.000000,-9.000000,182.222392,3.092182,177.168998,0.659979
400,13.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,858.000000,703.500000,677.500000,695.500000,35.500000,-180.500000,-8.000000,180.677198,3.097300,177.462236,0.673610
401,13.366667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,856.000000,707.000000,680.500000,692.500000,33.299999,-175.500000,-14.500000,176.097984,3.059159,175.276888,2.074419
402,13.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,854.000000,709.500000,678.500000,694.500000,35.000000,-175.500000,-15.000000,176.139859,3.056330,175.114797,0.778605
403,13.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,852.000000,711.000000,670.500000,697.500000,33.200001,-181.500000,-13.500000,182.001374,3.067349,175.746164,1.260620
404,13.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,851.500000,711.000000,670.500000,695.500000,33.299999,-181.000000,-15.500000,181.662462,3.056166,175.105397,0.515761
405,13.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,851.000000,710.500000,670.500000,693.500000,33.299999,-180.500000,-17.000000,181.298787,3.047687,174.619593,0.154494
406,13.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,850.000000,710.500000,675.500000,689.500000,34.900002,-174.500000,-21.000000,175.759068,3.021825,173.137806,1.088679
407,13.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,849.500000,710.500000,675.500000,686.500000,34.799999,-174.000000,-24.000000,175.647374,3.004526,172.146687,0.162541
408,13.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,849.000000,711.500000,670.500000,690.500000,33.700001,-178.500000,-21.000000,179.731049,3.024484,173.290163,2.037072
409,13.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,848.000000,713.000000,671.500000,687.500000,33.799999,-176.500000,-25.500000,178.332555,2.998110,171.779024,1.432372
410,13.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,847.000000,715.500000,675.500000,690.500000,33.000000,-171.500000,-25.000000,173.312579,2.996840,171.706263,0.578954
411,13.700000,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,846.000000,719.000000,,,,,,,,,
412,13.733333,detected,OK,1,1,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,844.500000,723.500000,673.500000,694.500000,32.200001,-171.000000,-29.000000,173.441633,2.973600,170.374752,0.491243
413,13.766667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,842.000000,725.000000,669.500000,691.500000,32.400002,-172.500000,-33.500000,175.722793,2.949777,169.009795,0.846574
414,13.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,841.500000,725.500000,666.500000,691.500000,34.900002,-175.000000,-34.000000,178.272264,2.949698,169.005223,0.852440
415,13.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,840.000000,725.000000,667.500000,691.500000,34.700001,-172.500000,-33.500000,175.722793,2.949777,169.009795,0.520609
416,13.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,839.500000,724.000000,670.500000,685.500000,34.299999,-169.000000,-38.500000,173.329888,2.917605,167.166430,1.535572
417,13.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,839.000000,723.000000,667.500000,683.500000,32.400002,-171.500000,-39.500000,175.990057,2.915220,167.029785,0.785376
418,13.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,838.000000,723.500000,668.500000,682.500000,32.200001,-169.500000,-41.000000,174.388216,2.904263,166.402033,0.019881
419,13.966667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,836.000000,725.500000,663.500000,688.500000,31.400000,-172.500000,-37.000000,176.423496,2.930301,167.893902,2.107692
420,14.000000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,836.000000,729.000000,670.500000,684.500000,34.900002,-165.500000,-44.500000,171.378237,2.878923,164.950137,3.171019
421,14.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,833.000000,733.000000,667.500000,684.500000,34.700001,-165.500000,-48.500000,172.460140,2.856523,163.666706,0.242277
422,14.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,830.500000,733.500000,662.500000,683.500000,33.700001,-168.000000,-50.000000,175.282629,2.852322,163.425992,0.897352
423,14.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,828.000000,733.000000,663.500000,683.500000,34.900002,-164.500000,-49.500000,171.786204,2.849300,163.252836,0.605968
424,14.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,825.000000,733.000000,658.500000,681.500000,31.500000,-166.500000,-51.500000,174.282816,2.841617,162.812675,0.096576
425,14.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,824.000000,732.500000,656.500000,681.500000,34.900002,-167.500000,-51.000000,175.092119,2.846033,163.065681,0.751113
426,14.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,823.000000,731.500000,661.500000,677.500000,34.400002,-161.500000,-54.000000,170.288725,2.818914,161.511852,1.356168
427,14.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,822.000000,731.500000,663.500000,675.500000,33.299999,-158.500000,-56.000000,168.101904,2.801970,160.541059,0.230664
428,14.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,820.500000,732.500000,661.500000,673.500000,34.599998,-159.000000,-59.000000,169.593632,2.786273,159.641662,0.067002
429,14.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,820.000000,733.000000,661.500000,673.500000,34.400002,-158.500000,-59.500000,169.300030,2.782476,159.424150,0.641683
430,14.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,820.000000,734.000000,661.500000,672.500000,35.000000,-158.500000,-61.500000,170.013235,2.771463,158.793118,0.028509
431,14.366667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,818.500000,735.500000,658.500000,671.500000,33.299999,-160.000000,-64.000000,172.325274,2.761086,158.198591,0.019398
432,14.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,816.000000,735.500000,661.500000,672.500000,34.299999,-154.500000,-63.000000,166.850981,2.754409,157.815987,0.223563
433,14.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,815.000000,734.500000,656.500000,670.500000,32.500000,-158.500000,-64.000000,170.933467,2.757827,158.011859,0.712613
434,14.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,812.000000,733.000000,655.500000,666.500000,32.500000,-156.500000,-66.500000,170.042642,2.739790,156.978384,0.801778
435,14.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,810.500000,731.500000,653.500000,662.500000,33.799999,-157.000000,-69.000000,171.493440,2.727513,156.274970,0.151007
436,14.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,808.000000,731.500000,652.500000,660.500000,33.599998,-155.500000,-71.000000,170.942242,2.713271,155.458957,0.203202
437,14.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,807.000000,731.500000,656.500000,664.500000,31.400000,-150.500000,-67.000000,164.739947,2.722752,156.002198,1.237332
438,14.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,806.000000,736.500000,651.500000,661.500000,33.799999,-154.500000,-75.000000,171.741812,2.689663,154.106353,1.696686
439,14.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,806.000000,737.500000,652.500000,663.500000,32.200001,-153.500000,-74.000000,170.406133,2.692380,154.261996,1.033476
440,14.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,806.000000,737.500000,653.500000,661.500000,33.000000,-152.500000,-76.000000,170.388527,2.679257,153.510140,0.287413
441,14.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.500000,737.000000,653.500000,659.500000,31.600000,-149.000000,-77.500000,167.950141,2.661968,152.519515,0.411217
442,14.733333,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,802.000000,735.500000,,,,,,,,,
443,14.766667,detected,OK,1,1,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,798.000000,735.500000,650.500000,655.500000,32.099998,-147.500000,-80.000000,167.798242,2.644624,151.525796,0.494071
444,14.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.000000,735.500000,650.500000,654.500000,35.799999,-145.500000,-81.000000,166.527025,2.633619,150.895268,0.014553
445,14.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,795.500000,736.000000,652.500000,654.500000,33.799999,-143.000000,-81.500000,164.594198,2.623577,150.319884,0.063875
446,14.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,790.500000,737.500000,649.500000,654.500000,33.000000,-141.000000,-83.000000,163.615403,2.609559,149.516700,0.189475
447,14.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,789.000000,738.000000,648.500000,655.500000,30.799999,-140.500000,-82.500000,162.930967,2.610647,149.579029,0.751829
448,14.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,788.000000,737.500000,647.500000,656.500000,32.200001,-140.500000,-81.000000,162.176601,2.618622,150.036015,0.845754
449,14.966667,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,785.500000,739.000000,,,,,,,,,
450,15.000000,detected,OK,1,1,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,783.500000,739.000000,645.500000,647.500000,34.900002,-138.000000,-91.500000,165.578531,2.556103,146.453891,3.481192
451,15.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,782.000000,739.000000,642.500000,646.500000,33.299999,-139.500000,-92.500000,167.381301,2.556076,146.452341,0.745154
452,15.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,782.000000,739.500000,642.500000,646.500000,33.099998,-139.500000,-93.000000,167.658134,2.553590,146.309932,0.306235
453,15.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,780.000000,741.000000,646.500000,648.500000,33.200001,-133.500000,-92.500000,162.414593,2.535659,145.282535,0.701248
454,15.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,780.000000,741.500000,647.500000,648.500000,33.500000,-132.500000,-93.000000,161.880357,2.529602,144.935490,0.259604
455,15.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,778.500000,744.000000,645.500000,652.500000,31.900000,-133.000000,-91.500000,161.434971,2.538986,145.473198,1.040515
456,15.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,775.500000,749.000000,646.500000,650.500000,32.099998,-129.000000,-98.500000,162.306038,2.489466,142.635881,2.750716
457,15.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,774.000000,751.000000,640.500000,651.500000,33.000000,-133.500000,-99.500000,166.500751,2.501095,143.302161,1.853167
458,15.266667,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,771.500000,753.000000,,,,,,,,,
459,15.300000,detected,OK,0,1,lost,HOLD,NO_VALID_TARGET,2,1,,768.000000,753.500000,,,,,,,,,
460,15.333333,detected,OK,0,1,lost,HOLD,NO_VALID_TARGET,3,1,,767.500000,753.500000,,,,,,,,,
461,15.366667,detected,OK,1,1,lost,HOLD,NO_MATCH,4,1,,766.000000,755.000000,,,,,,,,,
462,15.400000,detected,OK,1,1,lost,HOLD,NO_MATCH,5,1,,764.000000,758.000000,,,,,,,,,
463,15.433333,detected,OK,1,1,lost,HOLD,NO_MATCH,6,1,,761.500000,761.500000,,,,,,,,,
464,15.466667,detected,OK,1,1,lost,HOLD,NO_MATCH,7,1,,761.500000,763.500000,,,,,,,,,
465,15.500000,detected,OK,1,1,lost,RELEASED,NO_MATCH,8,0,,760.000000,763.000000,,,,,,,,,
466,15.533333,detected,OK,1,2,detected,ACQUIRED,NEW_TRACK_SEGMENT,0,1,0,743.000000,723.500000,949.500000,765.500000,36.599998,206.500000,42.000000,210.727905,-0.200653,-11.496563,
467,15.566667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,730.000000,688.000000,935.500000,731.500000,36.599998,205.500000,43.500000,210.053565,-0.208600,-11.951875,0.455312
468,15.600000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,707.000000,654.500000,910.500000,702.500000,37.799999,203.500000,48.000000,209.084313,-0.231638,-13.271902,0.864715
469,15.633333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,659.000000,604.500000,859.500000,659.500000,34.400002,200.500000,55.000000,207.906830,-0.267729,-15.339715,1.266615
470,15.666667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,637.000000,580.000000,836.500000,634.500000,37.900002,199.500000,54.500000,206.810300,-0.266676,-15.279417,1.368142
471,15.700000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,614.000000,555.500000,815.500000,611.500000,36.599998,201.500000,56.000000,209.136917,-0.271075,-15.531443,0.508561
472,15.733333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,565.500000,525.000000,765.500000,585.500000,36.900002,200.000000,60.500000,208.950353,-0.293749,-16.830566,0.741960
473,15.766667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,543.000000,515.000000,739.500000,575.500000,34.900002,196.500000,60.500000,205.602772,-0.298678,-17.112973,0.571540
474,15.800000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,523.000000,488.000000,721.500000,553.500000,36.900002,198.500000,65.500000,209.027510,-0.318725,-18.261588,0.523284
475,15.833333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,514.000000,473.500000,710.500000,537.500000,35.799999,196.500000,64.000000,206.659745,-0.314865,-18.040416,1.055817
476,15.866667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,502.000000,457.000000,697.500000,527.500000,33.799999,195.500000,70.500000,207.823242,-0.346099,-19.830004,1.377270
477,15.900000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,500.500000,453.000000,696.500000,524.500000,37.900002,196.000000,71.500000,208.634249,-0.349795,-20.041763,0.751467
478,15.933333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,502.000000,450.000000,697.500000,523.500000,34.599998,195.500000,73.500000,208.860001,-0.359611,-20.604206,0.100196
479,15.966667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,500.000000,447.000000,695.500000,521.500000,37.299999,195.500000,74.500000,209.214005,-0.364085,-20.860551,0.366216
480,16.000000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,502.000000,447.500000,697.500000,523.500000,36.599998,195.500000,76.000000,209.752831,-0.370768,-21.243434,0.093192
481,16.033333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,512.000000,449.000000,704.500000,529.500000,35.200001,192.500000,80.500000,208.654020,-0.396081,-22.693795,1.011564
482,16.066667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,515.500000,451.000000,708.500000,530.500000,37.200001,193.000000,79.500000,208.732484,-0.390737,-22.387600,1.149618
483,16.100000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,516.500000,454.000000,705.500000,535.500000,36.200001,189.000000,81.500000,205.823347,-0.407125,-23.326523,0.555347
484,16.133333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,524.000000,461.000000,714.500000,542.500000,37.900002,190.500000,81.500000,207.201593,-0.404258,-23.162281,0.769957
485,16.166667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,526.000000,465.000000,716.500000,550.500000,35.200001,190.500000,85.500000,208.807327,-0.421871,-24.171444,0.711431
486,16.200000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,528.000000,472.500000,715.500000,557.500000,36.299999,187.500000,85.000000,205.867069,-0.425622,-24.386371,0.367377
487,16.233333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,533.000000,475.000000,724.500000,561.500000,36.299999,191.500000,86.500000,210.129722,-0.424264,-24.308557,0.513167
488,16.266667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,534.500000,477.000000,720.500000,565.500000,36.799999,186.000000,88.500000,205.981188,-0.444106,-25.445406,0.906763
489,16.300000,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,536.000000,481.000000,724.500000,570.500000,37.299999,188.500000,89.500000,208.668397,-0.443286,-25.398417,0.639781
490,16.333333,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,537.000000,481.000000,723.500000,573.500000,34.599998,186.500000,92.500000,208.179010,-0.460425,-26.380425,0.645129
491,16.366667,detected,OK,1,2,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,538.000000,480.000000,723.500000,576.500000,36.200001,185.500000,96.500000,209.099259,-0.479689,-27.484156,0.508800
