frame,r_state,r_reason,r_x,r_y,r_score,candidate_count,local_index,target_x,target_y,target_radius,geometry_valid,dx_img,dy_img,distance_px,angle_rad,angle_deg
1068,detected,OK,594.500000,773.000000,0.866158,2,0,780.500000,741.500000,33.799999,1,186.000000,-31.500000,188.648483,0.167763,9.612115
1068,detected,OK,594.500000,773.000000,0.866158,2,1,602.500000,609.500000,34.400002,1,8.000000,-163.500000,163.695602,1.521906,87.198771
1069,detected,OK,596.000000,773.500000,0.875061,2,0,785.500000,740.500000,34.599998,1,189.500000,-33.000000,192.351891,0.172414,9.878566
1069,detected,OK,596.000000,773.500000,0.875061,2,1,596.500000,608.500000,34.400002,1,0.500000,-165.000000,165.000758,1.567766,89.826377
1070,detected,OK,596.500000,774.000000,0.872340,2,0,782.500000,736.500000,34.900002,1,186.000000,-37.500000,189.742589,0.198946,11.398763
1070,detected,OK,596.500000,774.000000,0.872340,2,1,596.500000,611.500000,32.400002,1,0.000000,-162.500000,162.500000,1.570796,90.000000
1071,detected,OK,598.500000,774.000000,0.870175,2,0,780.500000,734.500000,33.299999,1,182.000000,-39.500000,186.237080,0.213718,12.245168
1071,detected,OK,598.500000,774.000000,0.870175,2,1,594.500000,611.500000,32.700001,1,-4.000000,-162.500000,162.549223,1.595407,91.410073
1072,detected,OK,599.000000,774.000000,0.896878,2,0,780.500000,732.500000,33.299999,1,181.500000,-41.500000,186.184049,0.224786,12.879287
1072,detected,OK,599.000000,774.000000,0.896878,2,1,587.500000,609.500000,32.200001,1,-11.500000,-164.500000,164.901486,1.640592,93.998974
1073,detected,OK,602.000000,775.500000,0.871116,2,0,778.500000,726.500000,33.599998,1,176.500000,-49.000000,183.175462,0.270801,15.515739
1073,detected,OK,602.000000,775.500000,0.871116,2,1,588.500000,610.500000,34.900002,1,-13.500000,-165.000000,165.551352,1.652433,94.677418
1074,detected,OK,604.500000,777.500000,0.902329,2,0,781.500000,723.500000,34.900002,1,177.000000,-54.000000,185.054046,0.296115,16.966148
1074,detected,OK,604.500000,777.500000,0.902329,2,1,591.500000,613.500000,34.400002,1,-13.000000,-164.000000,164.514437,1.649899,94.532262
1075,detected,OK,606.500000,778.000000,0.872785,2,0,783.500000,722.500000,36.200001,1,177.000000,-55.500000,185.497305,0.303850,17.409303
1075,detected,OK,606.500000,778.000000,0.872785,2,1,588.500000,615.500000,32.700001,1,-18.000000,-162.500000,163.493884,1.681116,96.320842
1076,detected,OK,608.500000,778.000000,0.871046,2,0,591.500000,614.500000,34.099998,1,-17.000000,-163.500000,164.381416,1.674400,95.936029
1076,detected,OK,608.500000,778.000000,0.871046,2,1,783.500000,720.500000,34.900002,1,175.000000,-57.500000,184.204370,0.317459,18.189046
1077,detected,OK,610.500000,779.000000,0.867502,2,0,787.500000,719.500000,33.500000,1,177.000000,-59.500000,186.733098,0.324291,18.580492
1077,detected,OK,610.500000,779.000000,0.867502,2,1,587.500000,617.500000,33.000000,1,-23.000000,-161.500000,163.129550,1.712260,98.105267
1078,detected,OK,615.500000,780.000000,0.872454,2,0,789.500000,719.500000,33.599998,1,174.000000,-60.500000,184.217942,0.334625,19.172622
1078,detected,OK,615.500000,780.000000,0.872454,2,1,585.500000,616.500000,34.400002,1,-30.000000,-163.500000,166.229510,1.752264,100.397334
1079,detected,OK,618.000000,780.000000,0.843018,2,0,792.500000,712.500000,36.000000,1,174.500000,-67.500000,187.100241,0.369092,21.147441
1079,detected,OK,618.000000,780.000000,0.843018,2,1,591.500000,616.500000,34.200001,1,-26.500000,-163.500000,165.633632,1.731479,99.206412
1080,detected,OK,623.500000,780.000000,0.872189,2,0,793.500000,711.500000,34.400002,1,170.000000,-68.500000,183.281887,0.383039,21.946535
1080,detected,OK,623.500000,780.000000,0.872189,2,1,591.500000,616.500000,34.400002,1,-32.000000,-163.500000,166.602071,1.764072,101.073871
1081,detected,OK,626.000000,779.500000,0.870647,2,0,795.500000,710.500000,33.799999,1,169.500000,-69.000000,183.006147,0.386595,22.150238
1081,detected,OK,626.000000,779.500000,0.870647,2,1,587.500000,616.500000,34.400002,1,-38.500000,-163.000000,167.485074,1.802742,103.289491
1082,detected,OK,628.500000,780.000000,0.872127,2,0,796.500000,708.500000,34.099998,1,168.000000,-71.500000,182.582173,0.402375,23.054373
1082,detected,OK,628.500000,780.000000,0.872127,2,1,587.500000,618.500000,35.500000,1,-41.000000,-161.500000,166.623078,1.819414,104.244742
1083,detected,OK,633.500000,782.000000,0.872700,2,0,592.500000,620.500000,34.400002,1,-41.000000,-161.500000,166.623078,1.819414,104.244742
1083,detected,OK,633.500000,782.000000,0.872700,2,1,795.500000,705.500000,34.200001,1,162.000000,-76.500000,179.154263,0.441179,25.277722
1084,detected,OK,635.000000,783.500000,0.870792,2,0,592.500000,622.500000,34.299999,1,-42.500000,-161.000000,166.515014,1.828884,104.787347
1084,detected,OK,635.000000,783.500000,0.870792,2,1,797.500000,706.500000,35.799999,1,162.500000,-77.000000,179.820049,0.442506,25.353754
1085,detected,OK,637.000000,784.000000,0.898341,2,0,800.500000,704.500000,34.900002,1,163.500000,-79.500000,181.803465,0.452578,25.930806
1085,detected,OK,637.000000,784.000000,0.898341,2,1,593.500000,623.500000,33.299999,1,-43.500000,-160.500000,166.290409,1.835466,105.164461
1086,detected,OK,642.000000,784.000000,0.843920,2,0,806.500000,702.500000,33.799999,1,164.500000,-81.500000,183.582407,0.459994,26.355689
1086,detected,OK,642.000000,784.000000,0.843920,2,1,592.500000,622.500000,35.099998,1,-49.500000,-161.500000,168.915659,1.868207,107.040383
1087,detected,OK,646.000000,784.000000,0.843772,2,0,805.500000,693.500000,36.000000,1,159.500000,-90.500000,183.386204,0.516102,29.570495
1087,detected,OK,646.000000,784.000000,0.843772,2,1,589.500000,628.500000,33.799999,1,-56.500000,-155.500000,165.446366,1.919309,109.968313
1088,detected,OK,648.000000,784.000000,0.841267,2,0,804.500000,696.500000,34.700001,1,156.500000,-87.500000,179.300028,0.509807,29.209793
1088,detected,OK,648.000000,784.000000,0.841267,2,1,592.500000,623.500000,35.200001,1,-55.500000,-160.500000,169.824910,1.903720,109.075098
1089,detected,OK,651.000000,785.500000,0.867109,2,0,806.500000,689.500000,35.799999,1,155.500000,-96.000000,182.746409,0.553089,31.689661
1089,detected,OK,651.000000,785.500000,0.867109,2,1,592.500000,627.500000,33.799999,1,-58.500000,-158.000000,168.482195,1.925399,110.317231
1090,detected,OK,652.500000,784.000000,0.867383,2,0,809.500000,692.500000,33.799999,1,157.000000,-91.500000,181.717501,0.527678,30.233741
1090,detected,OK,652.500000,784.000000,0.867383,2,1,591.500000,628.500000,34.099998,1,-61.000000,-155.500000,167.036673,1.944632,111.419231
1091,detected,OK,654.500000,784.000000,0.868104,2,0,805.500000,687.500000,36.500000,1,151.000000,-96.500000,179.201702,0.568655,32.581541
1091,detected,OK,654.500000,784.000000,0.868104,2,1,582.500000,628.500000,32.400002,1,-72.000000,-155.500000,171.360001,2.004427,114.845199
1092,detected,OK,658.000000,784.000000,0.843904,2,0,803.500000,685.500000,34.200001,1,145.500000,-98.500000,175.705720,0.595106,34.097055
1092,detected,OK,658.000000,784.000000,0.843904,2,1,583.500000,628.500000,33.599998,1,-74.500000,-155.500000,172.425346,2.017584,115.599066
1093,detected,OK,660.000000,785.000000,0.839578,2,0,587.500000,633.500000,32.900002,1,-72.500000,-151.500000,167.953863,2.017135,115.573346
1093,detected,OK,660.000000,785.000000,0.839578,2,1,806.500000,683.500000,36.299999,1,146.500000,-101.500000,178.225980,0.605900,34.715486
1094,detected,OK,661.500000,785.500000,0.903177,2,0,806.500000,682.500000,36.299999,1,145.000000,-103.000000,177.859495,0.617635,35.387885
1094,detected,OK,661.500000,785.500000,0.903177,2,1,590.500000,631.500000,34.000000,1,-71.000000,-154.000000,169.578890,2.002792,114.751543
1095,detected,OK,665.500000,787.000000,0.866292,2,0,809.500000,680.500000,34.700001,1,144.000000,-106.500000,179.104020,0.636801,36.486012
1095,detected,OK,665.500000,787.000000,0.866292,2,1,586.500000,638.500000,33.799999,1,-79.000000,-148.500000,168.205975,2.059705,118.012376
1096,detected,OK,667.000000,787.000000,0.895133,2,0,587.500000,631.500000,33.799999,1,-79.500000,-155.500000,174.643923,2.043407,117.078572
1096,detected,OK,667.000000,787.000000,0.895133,2,1,809.500000,678.500000,34.700001,1,142.500000,-108.500000,179.104718,0.650759,37.285773
1097,detected,OK,669.500000,786.000000,0.870181,2,0,807.500000,679.500000,34.700001,1,138.000000,-106.500000,174.316522,0.657270,37.658774
1097,detected,OK,669.500000,786.000000,0.870181,2,1,590.500000,634.500000,34.299999,1,-79.000000,-151.500000,170.860323,2.051458,117.539885
1098,detected,OK,674.000000,785.500000,0.873839,2,0,810.500000,679.500000,34.099998,1,136.500000,-106.000000,172.824333,0.660282,37.831369
1098,detected,OK,674.000000,785.500000,0.873839,2,1,588.500000,638.500000,32.700001,1,-85.500000,-147.000000,170.056608,2.097601,120.183681
1099,detected,OK,676.000000,785.500000,0.871918,2,0,813.500000,674.500000,35.500000,1,137.500000,-111.000000,176.712337,0.679160,38.912992
1099,detected,OK,676.000000,785.500000,0.871918,2,1,590.500000,637.500000,30.200001,1,-85.500000,-148.000000,170.921766,2.094659,120.015142
1100,detected,OK,679.500000,786.000000,0.866014,2,0,811.500000,676.500000,33.799999,1,132.000000,-109.500000,171.505831,0.692499,39.677249
1100,detected,OK,679.500000,786.000000,0.866014,2,1,590.500000,640.500000,35.099998,1,-89.000000,-145.500000,170.561572,2.119763,121.453452
1101,detected,OK,681.500000,786.500000,0.896275,2,0,590.500000,640.500000,35.099998,1,-91.000000,-146.000000,172.037787,2.128163,121.934778
1101,detected,OK,681.500000,786.500000,0.896275,2,1,812.500000,674.500000,33.799999,1,131.000000,-112.000000,172.351385,0.707368,40.529179
1102,detected,OK,682.500000,786.000000,0.868190,2,0,585.500000,641.500000,34.900002,1,-97.000000,-144.500000,174.038071,2.161986,123.872683
1102,detected,OK,682.500000,786.000000,0.868190,2,1,809.500000,671.500000,34.599998,1,127.000000,-114.500000,170.994883,0.733684,42.037024
1103,detected,OK,686.500000,784.000000,0.869545,2,0,812.500000,663.500000,36.400002,1,126.000000,-120.500000,174.345204,0.763089,43.721807
1103,detected,OK,686.500000,784.000000,0.869545,2,1,585.500000,641.500000,35.099998,1,-101.000000,-142.500000,174.663247,2.187385,125.327944
1104,detected,OK,688.500000,783.500000,0.900806,2,0,817.500000,664.500000,33.599998,1,129.000000,-119.000000,175.504986,0.745097,42.690937
1104,detected,OK,688.500000,783.500000,0.900806,2,1,588.500000,639.500000,37.299999,1,-100.000000,-144.000000,175.316856,2.177784,124.777831
1105,detected,OK,692.500000,781.500000,0.907203,2,0,813.500000,657.500000,36.099998,1,121.000000,-124.000000,173.254149,0.797642,45.701546
1105,detected,OK,692.500000,781.500000,0.907203,2,1,590.500000,643.500000,32.099998,1,-102.000000,-138.000000,171.604196,2.207305,126.469234
1106,detected,OK,694.000000,781.500000,0.872372,2,0,815.500000,657.500000,34.400002,1,121.500000,-124.000000,173.603715,0.795581,45.583440
1106,detected,OK,694.000000,781.500000,0.872372,2,1,589.500000,637.500000,34.400002,1,-104.500000,-144.000000,177.922033,2.198560,125.968184
1107,detected,OK,696.000000,780.500000,0.871128,2,0,815.500000,656.500000,33.500000,1,119.500000,-124.000000,172.209901,0.803877,46.058734
1107,detected,OK,696.000000,780.500000,0.871128,2,1,590.500000,639.500000,32.700001,1,-105.500000,-141.000000,176.100114,2.213162,126.804826
1108,detected,OK,699.500000,779.500000,0.902905,2,0,815.500000,652.500000,33.799999,1,116.000000,-127.000000,172.002907,0.830635,47.591867
1108,detected,OK,699.500000,779.500000,0.902905,2,1,588.500000,639.500000,33.000000,1,-111.000000,-140.000000,178.664490,2.241167,128.409391
1109,detected,OK,701.500000,778.000000,0.875531,2,0,820.500000,651.500000,32.700001,1,119.000000,-126.500000,173.675704,0.815939,46.749836
1109,detected,OK,701.500000,778.000000,0.875531,2,1,592.500000,641.500000,35.099998,1,-109.000000,-136.500000,174.680422,2.244643,128.608583
1110,detected,OK,706.000000,776.000000,0.845124,2,0,815.500000,643.500000,36.000000,1,109.500000,-132.500000,171.890954,0.880155,50.429159
1110,detected,OK,706.000000,776.000000,0.845124,2,1,590.500000,643.500000,37.700001,1,-115.500000,-132.500000,175.774003,2.287753,131.078601
1111,detected,OK,708.000000,776.000000,0.845647,2,0,815.500000,647.500000,32.200001,1,107.500000,-128.500000,167.536563,0.874147,50.084961
1111,detected,OK,708.000000,776.000000,0.845647,2,1,587.500000,643.500000,34.400002,1,-120.500000,-132.500000,179.099135,2.308799,132.284449
1112,detected,OK,708.500000,776.000000,0.870785,2,0,591.500000,642.500000,33.000000,1,-117.000000,-133.500000,177.514084,2.290421,131.231470
1112,detected,OK,708.500000,776.000000,0.870785,2,1,817.500000,644.500000,33.599998,1,109.000000,-131.500000,170.801786,0.878682,50.344755
1113,detected,OK,712.500000,777.000000,0.871608,2,0,815.500000,640.500000,35.500000,1,103.000000,-136.500000,171.000731,0.924371,52.962571
1113,detected,OK,712.500000,777.000000,0.871608,2,1,588.500000,647.500000,35.000000,1,-124.000000,-129.500000,179.293753,2.334502,133.757091
1114,detected,OK,714.500000,776.500000,0.902917,2,0,819.500000,643.500000,35.500000,1,105.000000,-133.000000,169.452058,0.902507,51.709837
1114,detected,OK,714.500000,776.500000,0.902917,2,1,590.500000,650.500000,33.000000,1,-124.000000,-126.000000,176.782352,2.348195,134.541644
1115,detected,OK,716.500000,776.000000,0.875344,2,0,819.500000,635.500000,36.000000,1,103.000000,-140.500000,174.210361,0.938202,53.755003
1115,detected,OK,716.500000,776.000000,0.875344,2,1,594.500000,647.500000,35.799999,1,-122.000000,-128.500000,177.189870,2.330252,133.513617
1116,detected,OK,720.500000,775.500000,0.903918,2,0,592.500000,653.500000,33.799999,1,-128.000000,-122.000000,176.827600,2.380190,136.374835
1116,detected,OK,720.500000,775.500000,0.903918,2,1,821.500000,635.500000,36.299999,1,101.000000,-140.000000,172.629661,0.945833,54.192243
1117,detected,OK,722.000000,776.000000,0.848544,2,0,593.500000,649.500000,33.000000,1,-128.500000,-126.500000,180.317775,2.364037,135.449369
1117,detected,OK,722.000000,776.000000,0.848544,2,1,818.500000,638.500000,33.000000,1,96.500000,-137.500000,167.983630,0.958851,54.938124
1118,detected,OK,724.000000,776.000000,0.846721,2,0,595.500000,652.500000,34.900002,1,-128.500000,-123.500000,178.225980,2.376033,136.136672
1118,detected,OK,724.000000,776.000000,0.846721,2,1,814.500000,636.500000,33.799999,1,90.500000,-139.500000,166.284395,0.995303,57.026690
1119,detected,OK,726.500000,776.000000,0.875455,2,0,589.500000,655.500000,34.599998,1,-137.000000,-120.500000,182.453419,2.420185,138.666368
1119,detected,OK,726.500000,776.000000,0.875455,2,1,816.500000,634.500000,33.799999,1,90.000000,-141.500000,167.696899,1.004296,57.541910
1120,detected,OK,728.000000,776.000000,0.848213,2,0,819.500000,634.500000,33.799999,1,91.500000,-141.500000,168.506676,0.996785,57.111550
1120,detected,OK,728.000000,776.000000,0.848213,2,1,594.500000,656.500000,30.799999,1,-133.500000,-119.500000,179.171705,2.411474,138.167287
1121,detected,OK,730.000000,775.500000,0.875016,2,0,595.500000,657.500000,34.599998,1,-134.500000,-118.000000,178.925264,2.421448,138.738765
1121,detected,OK,730.000000,775.500000,0.875016,2,1,817.500000,634.500000,33.700001,1,87.500000,-141.000000,165.943514,1.015391,58.177611
1122,detected,OK,732.000000,775.500000,0.876422,2,0,592.500000,661.500000,33.000000,1,-139.500000,-114.000000,180.156182,2.456449,140.744158
1122,detected,OK,732.000000,775.500000,0.876422,2,1,815.500000,633.500000,32.700001,1,83.500000,-142.000000,164.730841,1.039226,59.543273
1123,detected,OK,732.500000,776.000000,0.874705,2,0,591.500000,658.500000,33.299999,1,-141.000000,-117.500000,183.540867,2.446854,140.194429
1123,detected,OK,732.500000,776.000000,0.874705,2,1,820.500000,631.500000,33.000000,1,88.000000,-144.500000,169.187027,1.023788,58.658730
1124,detected,OK,734.500000,777.500000,0.903583,2,0,817.500000,630.500000,33.599998,1,83.000000,-147.000000,168.813507,1.056793,60.549804
1124,detected,OK,734.500000,777.500000,0.903583,2,1,593.500000,663.500000,35.500000,1,-141.000000,-114.000000,181.320159,2.461684,141.044092
1125,detected,OK,736.000000,778.000000,0.846747,2,0,817.500000,630.500000,33.799999,1,81.500000,-147.500000,168.518545,1.066003,61.077490
1125,detected,OK,736.000000,778.000000,0.846747,2,1,591.500000,664.500000,33.299999,1,-144.500000,-113.500000,183.745748,2.475776,141.851530
1126,detected,OK,737.500000,779.500000,0.903721,2,0,591.500000,666.500000,33.299999,1,-146.000000,-113.000000,184.621234,2.482925,142.261111
1126,detected,OK,737.500000,779.500000,0.903721,2,1,816.500000,629.500000,32.200001,1,79.000000,-150.000000,169.531708,1.086044,62.225719
1127,detected,OK,738.500000,783.000000,0.866545,2,0,591.500000,672.500000,33.799999,1,-147.000000,-110.500000,183.900109,2.497004,143.067790
1127,detected,OK,738.500000,783.000000,0.866545,2,1,812.500000,633.500000,33.099998,1,74.000000,-149.500000,166.812020,1.111170,63.665360
1128,detected,OK,740.000000,783.500000,0.875669,2,0,591.500000,678.500000,33.299999,1,-148.500000,-105.000000,181.871521,2.526137,144.736988
1128,detected,OK,740.000000,783.500000,0.875669,2,1,814.500000,631.500000,32.900002,1,74.500000,-152.000000,169.275663,1.115075,63.889067
1129,detected,OK,742.000000,784.000000,0.847704,2,0,809.500000,632.500000,33.799999,1,67.500000,-151.500000,165.856866,1.151654,65.984898
1129,detected,OK,742.000000,784.000000,0.847704,2,1,591.500000,680.500000,33.000000,1,-150.500000,-103.500000,182.654045,2.539164,145.483399
1130,detected,OK,742.500000,783.500000,0.903831,2,0,588.500000,680.500000,35.900002,1,-154.000000,-103.000000,185.270073,2.552093,146.224160
1130,detected,OK,742.500000,783.500000,0.903831,2,1,811.500000,630.500000,33.799999,1,69.000000,-153.000000,167.839209,1.147127,65.725559
1131,detected,OK,744.500000,781.500000,0.908195,2,0,811.500000,631.500000,33.099998,1,67.000000,-150.000000,164.283292,1.150718,65.931277
1131,detected,OK,744.500000,781.500000,0.908195,2,1,588.500000,680.500000,35.500000,1,-156.000000,-101.000000,185.841330,2.567022,147.079531
1132,detected,OK,746.000000,780.000000,0.844773,2,0,593.500000,678.500000,35.500000,1,-152.500000,-101.500000,183.189792,2.554347,146.353306
1132,detected,OK,746.000000,780.000000,0.844773,2,1,810.500000,623.500000,33.799999,1,64.500000,-156.500000,169.270494,1.179868,67.601454
1133,detected,OK,748.000000,780.000000,0.845510,2,0,809.500000,627.500000,32.900002,1,61.500000,-152.500000,164.433877,1.187467,68.036830
1133,detected,OK,748.000000,780.000000,0.845510,2,1,593.500000,678.500000,36.000000,1,-154.500000,-101.500000,184.858054,2.560342,146.696770
1134,detected,OK,750.500000,780.000000,0.871246,2,0,811.500000,627.500000,35.099998,1,61.000000,-152.500000,164.247527,1.190290,68.198591
1134,detected,OK,750.500000,780.000000,0.871246,2,1,595.500000,682.500000,34.900002,1,-155.000000,-97.500000,183.115401,2.580099,147.828783
1135,detected,OK,750.500000,780.000000,0.870996,2,0,591.500000,685.500000,37.700001,1,-159.000000,-94.500000,184.962834,2.605346,149.275307
1135,detected,OK,750.500000,780.000000,0.870996,2,1,810.500000,626.500000,33.799999,1,60.000000,-153.500000,164.809739,1.198177,68.650492
1136,detected,OK,752.500000,778.000000,0.872478,2,0,594.500000,682.500000,36.000000,1,-158.000000,-95.500000,184.619203,2.597922,148.849960
1136,detected,OK,752.500000,778.000000,0.872478,2,1,809.500000,619.500000,34.200001,1,57.000000,-158.500000,168.437674,1.225576,70.220327
1137,detected,OK,754.000000,778.000000,0.846353,2,0,810.500000,623.500000,35.500000,1,56.500000,-154.500000,164.506839,1.220208,69.912746
1137,detected,OK,754.000000,778.000000,0.846353,2,1,589.500000,684.500000,35.500000,1,-164.500000,-93.500000,189.215486,2.624741,150.386574
1138,detected,OK,755.000000,778.000000,0.903915,2,0,810.500000,622.500000,34.599998,1,55.500000,-155.500000,165.107541,1.227976,70.357848
1138,detected,OK,755.000000,778.000000,0.903915,2,1,595.500000,684.500000,35.500000,1,-159.500000,-93.500000,184.885099,2.611377,149.620874
1139,detected,OK,757.000000,777.500000,0.876341,2,0,809.500000,620.500000,33.700001,1,52.500000,-157.000000,165.545311,1.248091,71.510327
1139,detected,OK,757.000000,777.500000,0.876341,2,1,595.500000,685.500000,36.099998,1,-161.500000,-92.000000,185.866215,2.623781,150.331590
1140,detected,OK,758.000000,777.500000,0.873235,2,0,807.500000,618.500000,33.799999,1,49.500000,-159.000000,166.527025,1.268986,72.707551
1140,detected,OK,758.000000,777.500000,0.873235,2,1,593.500000,685.500000,33.299999,1,-164.500000,-92.000000,188.478779,2.631660,150.783002
1141,detected,OK,758.500000,777.500000,0.905111,2,0,595.500000,688.500000,35.500000,1,-163.000000,-89.000000,185.714835,2.641816,151.364918
1141,detected,OK,758.500000,777.500000,0.905111,2,1,810.500000,618.500000,33.799999,1,52.000000,-159.000000,167.287178,1.254717,71.889977
1142,detected,OK,760.000000,777.000000,0.896713,2,0,805.500000,618.500000,33.700001,1,45.500000,-158.500000,164.901486,1.291247,73.983014
1142,detected,OK,760.000000,777.000000,0.896713,2,1,593.500000,693.500000,33.799999,1,-166.500000,-83.500000,186.264597,2.676745,153.366166
1143,detected,OK,760.500000,777.000000,0.865802,2,0,594.500000,690.500000,36.000000,1,-166.000000,-86.500000,187.185069,2.661220,152.476686
1143,detected,OK,760.500000,777.000000,0.865802,2,1,804.500000,617.500000,33.000000,1,44.000000,-159.500000,165.457699,1.301629,74.577839
1144,detected,OK,760.500000,777.000000,0.865821,2,0,803.500000,614.500000,34.400002,1,43.000000,-162.500000,168.092980,1.312110,75.178366
1144,detected,OK,760.500000,777.000000,0.865821,2,1,593.500000,691.500000,35.500000,1,-167.000000,-85.500000,187.614632,2.668410,152.888641
1145,detected,OK,762.000000,777.500000,0.872778,2,0,593.500000,694.500000,36.000000,1,-168.500000,-83.000000,187.833038,2.683897,153.775991
1145,detected,OK,762.000000,777.500000,0.872778,2,1,803.500000,617.500000,34.200001,1,41.500000,-160.000000,165.294434,1.317014,75.459331
1146,detected,OK,762.500000,777.500000,0.905818,2,0,798.500000,617.500000,34.900002,1,36.000000,-160.000000,164.000000,1.349482,77.319617
1146,detected,OK,762.500000,777.500000,0.905818,2,1,590.500000,699.500000,37.299999,1,-172.000000,-78.000000,188.859736,2.715842,155.606261
1147,detected,OK,764.000000,777.500000,0.874395,2,0,592.500000,698.500000,35.799999,1,-171.500000,-79.000000,188.820682,2.709925,155.267246
1147,detected,OK,764.000000,777.500000,0.874395,2,1,799.500000,617.500000,32.099998,1,35.500000,-160.000000,163.890970,1.352458,77.490152
1148,detected,OK,764.500000,777.500000,0.904180,2,0,591.500000,701.500000,33.799999,1,-173.000000,-76.000000,188.957667,2.727667,156.283811
1148,detected,OK,764.500000,777.500000,0.904180,2,1,799.500000,615.500000,33.299999,1,35.000000,-162.000000,165.737745,1.358017,77.808664
1149,detected,OK,766.000000,777.500000,0.872916,2,0,797.500000,615.500000,33.299999,1,31.500000,-162.000000,165.034087,1.378748,78.996459
1149,detected,OK,766.000000,777.500000,0.872916,2,1,590.500000,699.500000,34.299999,1,-175.500000,-78.000000,192.052727,2.723368,156.037511
1150,detected,OK,766.500000,777.500000,0.903629,2,0,797.500000,616.500000,32.099998,1,31.000000,-161.000000,163.957312,1.380578,79.101274
1150,detected,OK,766.500000,777.500000,0.903629,2,1,588.500000,703.500000,35.500000,1,-178.000000,-74.000000,192.769292,2.747600,157.425862
1151,detected,OK,766.500000,777.500000,0.904012,2,0,798.500000,617.500000,35.099998,1,32.000000,-160.000000,163.168624,1.373401,78.690068
1151,detected,OK,766.500000,777.500000,0.904012,2,1,585.500000,704.500000,34.299999,1,-181.000000,-73.000000,195.166596,2.758232,158.035044
1152,detected,OK,767.000000,777.500000,0.873913,2,0,795.500000,617.500000,33.299999,1,28.500000,-160.000000,162.518460,1.394520,79.900118
1152,detected,OK,767.000000,777.500000,0.873913,2,1,593.500000,704.500000,35.200001,1,-173.500000,-73.000000,188.231905,2.743328,157.181111
1153,detected,OK,768.000000,777.500000,0.874563,2,0,589.500000,705.500000,33.799999,1,-178.500000,-72.000000,192.474024,2.758192,158.032757
1153,detected,OK,768.000000,777.500000,0.874563,2,1,793.500000,617.500000,33.000000,1,25.500000,-160.000000,162.019289,1.412751,80.944642
1154,detected,OK,768.500000,777.500000,0.904881,2,0,589.500000,706.500000,33.799999,1,-179.000000,-71.000000,192.566872,2.763979,158.364344
1154,detected,OK,768.500000,777.500000,0.904881,2,1,795.500000,615.500000,34.700001,1,27.000000,-162.000000,164.234588,1.405648,80.537678
1155,detected,OK,769.500000,777.500000,0.901917,2,0,587.500000,710.500000,35.799999,1,-182.000000,-67.000000,193.940713,2.788857,159.789731
1155,detected,OK,769.500000,777.500000,0.901917,2,1,793.500000,614.500000,33.000000,1,24.000000,-163.000000,164.757397,1.424607,81.623995
1156,detected,OK,770.500000,777.500000,0.902378,2,0,587.500000,712.500000,35.799999,1,-183.000000,-65.000000,194.200927,2.800301,160.445406
1156,detected,OK,770.500000,777.500000,0.902378,2,1,791.500000,617.500000,33.700001,1,21.000000,-160.000000,161.372240,1.440292,82.522670
1157,detected,OK,771.500000,777.500000,0.905187,2,0,589.500000,710.500000,34.099998,1,-182.000000,-67.000000,193.940713,2.788857,159.789731
1157,detected,OK,771.500000,777.500000,0.905187,2,1,792.500000,614.500000,33.599998,1,21.000000,-163.000000,164.347193,1.442668,82.658774
1158,detected,OK,772.000000,778.000000,0.846930,2,0,591.500000,714.500000,36.299999,1,-180.500000,-63.500000,191.343931,2.803315,160.618100
1158,detected,OK,772.000000,778.000000,0.846930,2,1,789.500000,617.500000,33.500000,1,17.500000,-160.500000,161.451231,1.462191,83.777378
1159,detected,OK,772.500000,778.000000,0.872318,2,0,589.500000,714.500000,33.799999,1,-183.000000,-63.500000,193.704027,2.807598,160.863505
1159,detected,OK,772.500000,778.000000,0.872318,2,1,789.500000,614.500000,33.700001,1,17.000000,-163.500000,164.381416,1.467193,84.063971
1160,detected,OK,773.500000,777.500000,0.907049,2,0,592.500000,717.500000,35.500000,1,-181.000000,-60.000000,190.685605,2.821500,161.660069
1160,detected,OK,773.500000,777.500000,0.907049,2,1,787.500000,612.500000,33.799999,1,14.000000,-165.000000,165.592874,1.486151,85.150156
1161,detected,OK,774.000000,777.500000,0.872607,2,0,591.500000,717.500000,36.299999,1,-182.500000,-60.000000,192.109995,2.823957,161.800835
1161,detected,OK,774.000000,777.500000,0.872607,2,1,788.500000,613.500000,34.299999,1,14.500000,-164.000000,164.639758,1.482611,84.947353
1162,detected,OK,774.000000,776.500000,0.872494,2,0,592.500000,717.500000,35.500000,1,-181.500000,-59.000000,190.848762,2.827298,161.992269
1162,detected,OK,774.000000,776.500000,0.872494,2,1,784.500000,611.500000,34.599998,1,10.500000,-165.000000,165.333753,1.507246,86.358815
1163,detected,OK,776.000000,775.500000,0.878004,2,0,788.500000,610.500000,33.799999,1,12.500000,-165.000000,165.472807,1.495183,85.667686
1163,detected,OK,776.000000,775.500000,0.878004,2,1,588.500000,715.500000,39.700001,1,-187.500000,-60.000000,196.866071,2.831890,162.255328
1164,detected,OK,776.000000,775.500000,0.874739,2,0,592.500000,719.500000,35.500000,1,-183.500000,-56.000000,191.854763,2.845393,163.029010
1164,detected,OK,776.000000,775.500000,0.874739,2,1,784.500000,614.500000,33.799999,1,8.500000,-161.000000,161.224223,1.518050,86.977873
